timestamp,url,status,duration_ms,group
2025-09-15T18:47:46.711Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-ultra-br,200,1436,primary
2025-09-15T18:47:46.841Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-wg-br,200,92,primary
2025-09-15T18:47:46.985Z,https://www.agro.bayer.com.br/marcas/xivana-smart,200,103,primary
2025-09-15T18:47:48.604Z,https://www.agro.bayer.com.br/marcas/nativo-plus,200,1589,primary
2025-09-15T18:47:48.741Z,https://www.agro.bayer.com.br/marcas/adengo,200,100,primary
2025-09-15T18:47:48.887Z,https://www.agro.bayer.com.br/marcas/curbix,200,110,primary
2025-09-15T18:47:49.023Z,https://www.agro.bayer.com.br/marcas/fox-xpro,200,104,primary
2025-09-15T18:47:49.159Z,https://www.agro.bayer.com.br/roundup,200,106,primary
2025-09-15T18:47:49.296Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,104,primary
2025-09-15T18:47:49.414Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,89,primary
2025-09-15T18:47:51.325Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,1883,primary
2025-09-15T18:47:53.134Z,https://www.agro.bayer.com.br/cafeicultura,200,1763,primary
2025-09-15T18:47:54.830Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,1655,primary
2025-09-15T18:47:58.794Z,https://www.agro.bayer.com.br/conteudos,200,3930,primary
2025-09-15T18:47:59.759Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,902,primary
2025-09-15T18:48:01.404Z,https://www.agro.bayer.com.br/seedgrowth,200,1618,primary
2025-09-15T18:48:03.256Z,https://www.agro.bayer.com.br/bayer-directo,200,1803,primary
2025-09-15T18:48:05.243Z,https://www.agro.bayer.com.br/agricultura-digital,200,1950,primary
2025-09-15T18:48:06.989Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,1702,primary
2025-09-15T18:48:11.556Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,4531,primary
2025-09-15T18:48:11.717Z,https://www.agro.bayer.com.br/marcas/agroeste,200,113,primary
2025-09-15T18:48:11.881Z,https://www.agro.bayer.com.br/marcas/dekalb,200,106,primary
2025-09-15T18:48:13.705Z,https://www.agro.bayer.com.br/marcas/deltapine,200,1797,primary
2025-09-15T18:48:13.866Z,https://www.agro.bayer.com.br/marcas/monsoy,200,119,primary
2025-09-15T18:48:14.004Z,https://www.agro.bayer.com.br/marcas/agroceres,200,107,primary
2025-09-15T19:01:04.230Z,https://www.agro.bayer.com.br/,200,328,primary
2025-09-15T19:01:05.372Z,https://www.agro.bayer.com.br/fale-conosco,200,1093,primary
2025-09-15T19:01:05.570Z,https://www.agro.bayer.com.br/impulso-bayer,200,140,primary
2025-09-15T19:01:05.735Z,https://www.agro.bayer.com.br/produtos-protecao-cultivos,200,133,primary
2025-09-15T19:01:07.554Z,https://www.agro.bayer.com.br/valora-milho,200,1744,primary
2025-09-15T19:01:09.217Z,https://www.agro.bayer.com.br/pro-carbono,200,1622,primary
2025-09-15T19:01:09.348Z,https://www.agro.bayer.com.br/sementes,200,95,primary
2025-09-15T19:01:09.483Z,https://www.agro.bayer.com.br/d/fungicida-bcs-xivana-smart-br,200,106,primary
2025-09-15T19:01:09.608Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-plus-br,200,96,primary
2025-09-15T19:01:09.735Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-br,200,96,primary
